city,location,price,bedrooms,baths,size
Lahore,Airline Housing Society,47500000,6,6,10
Lahore,Wapda Town Phase 1,80000000,6,6,20
Lahore,DHA Phase 6 - Block K,180000000,6,7,20
Lahore,Bahria Town - Nishtar Block,5500000,1,1,2.1
Lahore,DHA Phase 7,112500000,5,6,20
Lahore,DHA Phase 7,87500000,5,6,20
Lahore,Bismillah Housing Scheme - Iqbal Block,18000000,0,0,5
Lahore,Khayaban-e-Amin - Block P,6600000,2,1,5
Lahore,DHA Phase 6,115000000,5,6,20
Lahore,DHA Phase 7,245000000,6,7,22
Lahore,College Road,15500000,3,4,4
Lahore,Al-Kabir Town - Downtown,8400000,1,1,2.7
Lahore,Mustafa Town,26000000,4,5,5
Lahore,Bahria Town - Sector C,39500000,5,6,10
Lahore,Bahria Town - Sector E,7500000,1,1,2.7
Lahore,Bahria Town - Sector C,6000000,1,1,2.2
Lahore,DHA 9 Town,19000000,3,4,5
Lahore,Military Accounts Housing Society,27000000,5,6,8
Lahore,Valencia Housing Society,24000000,4,6,5
Lahore,Bedian Road,117000000,3,4,520
Lahore,Bedian Road,62500000,2,3,100
Lahore,DHA Phase 6,79000000,5,6,20
Lahore,DHA Phase 7,67000000,5,6,20
Lahore,Bedian Road,11000000,11,0,40
Lahore,Icon Valley Phase 1,9500000,2,2,10
Lahore,Bahria Town - Block BB,23500000,3,4,5
Lahore,Bahria Town - Babar Block,5100000,1,1,1.8
Lahore,Bahria Town - Sector A,7650000,1,1,2.7
Lahore,Bahria Town - Johar Block,8800000,1,1,2.4
Lahore,DHA Phase 7,110000000,5,6,20
Lahore,DHA Phase 7,72500000,5,6,20
Lahore,Military Accounts Housing Society,15500000,3,4,4
Lahore,Formanites Housing Scheme - Block D,16000000,4,4,5
Lahore,Eden Lane Villas 2,19800000,0,0,10
Lahore,Eden Lane Villas 2,10600000,0,0,5
Lahore,Bahria Town - Sector C,7360000,1,1,2.2
Lahore,Bahria Town - Block CC,26000000,3,4,5
Lahore,Bahria Town - Jinnah Block,24000000,3,4,5
Lahore,Bahria Town - Quaid Block,7500000,1,1,2.2
Lahore,IEP Engineers Town,29800000,5,6,10
Lahore,NFC 1,41000000,5,6,10
Lahore,Bahria Town - Sector C,39500000,5,6,10
Lahore,Bahria Town - Sector D,23500000,3,4,5
Lahore,Nespak Scheme Phase 3,20000000,4,5,5
Lahore,DHA Phase 8 - Block S,105000000,6,7,20
Lahore,DHA Phase 6 - Block K,520000000,6,7,40
Lahore,DHA Phase 6 - Block N,110000000,5,7,20
Lahore,DHA Phase 6 - Block E,440000000,6,7,40
Lahore,DHA Phase 7,67500000,5,6,20
Lahore,DHA Phase 6,82000000,5,6,20
Lahore,Bahria Town - Talha Block,34000000,5,6,10
Lahore,Bahria Town - Sector C,19000000,3,4,5
Lahore,DHA Phase 6 - Block L,110000000,5,6,20
Lahore,DHA Phase 5 - Block C,179500000,5,6,40
Lahore,DHA Phase 6 - Block E,380000000,5,6,40
Lahore,DHA Phase 6 - Block K,340000000,6,7,20
Lahore,Bahria Town - Usman Block,22900000,0,0,8
Lahore,Bahria Town - Umar Block,20400000,0,0,8
Lahore,Canal Garden,16500000,5,5,5
Lahore,Canal Garden - Block A,19000000,5,5,5
Lahore,Canal Garden,15500000,5,5,5
Lahore,Bahria Town - Sector C,39500000,5,6,10
Lahore,Bahria Town - Sector D,23500000,3,4,5
Lahore,Nespak Scheme Phase 3,20000000,4,5,5
Lahore,DHA Phase 6,117500000,5,6,40
Lahore,New Lahore City - Phase 2,17000000,3,4,5
Lahore,Lake City - Sector M7 - Block A,34000000,8,6,7
Lahore,Chungi Amar Sadhu,7500000,3,3,3.5
Lahore,Sabzazar Scheme,34500000,5,5,10
Lahore,DHA Phase 7,67000000,5,6,20
Lahore,DHA Phase 6,75900000,5,6,20
Lahore,Lake City - Sector M-2A,55000000,6,7,10
Lahore,DHA 11 Rahbar Phase 2 - Block F,23500000,4,4,5
Lahore,Bahria Town - Iqbal Block,5700000,0,1,1.8
Lahore,DHA Phase 7,67500000,5,6,20
Lahore,DHA Phase 6,79900000,5,6,20
Lahore,DHA Phase 5,85000000,5,6,20
Lahore,Bahria Town - Jinnah Block,17500000,3,5,5
Lahore,Park View City - Jade Block,21000000,4,4,5
Lahore,DHA Phase 6 - Block D,63000000,5,6,20
Lahore,Barki Road,102000000,3,4,220
Lahore,Architects Engineers Housing Society,29000000,5,5,10
Lahore,Punjab University Society Phase 2,45000000,5,6,10
Lahore,DHA Phase 7,67500000,6,6,20
Lahore,Bahria Town,18500000,3,4,5
Lahore,PGECHS Phase 2,42000000,6,6,10
Lahore,LDA Avenue,34500000,6,6,10
Lahore,Jubilee Town,27700000,5,6,10
Lahore,Jubilee Town,16500000,5,6,5
Lahore,LDA Avenue,33500000,6,6,10
Lahore,UET Housing Society,37500000,6,6,10
Lahore,Bahria Town - Nishtar Block,6250000,2,2,3.9
Lahore,Bahria Town - Johar Block,3000000,1,1,2.2
Lahore,Wapda Town,45000000,5,6,10
Lahore,DHA Phase 7,66500000,5,6,20
Lahore,Bedian Road,62500000,3,4,160
Lahore,Bedian Road,55000000,2,3,80
Lahore,DHA Phase 6,76900000,5,6,20
Lahore,DHA Phase 7 - Block R,599500000,5,6,100
Lahore,Al-Kabir Phase 2 - Block C,17000000,3,4,5
Lahore,DHA Phase 7,61500000,5,6,20
Lahore,DHA Phase 7,67500000,5,6,20
Lahore,DHA Phase 6,400000000,5,6,40
Lahore,DHA Phase 8 - Ex Air Avenue,55000000,5,6,10
Lahore,PCSIR Housing Scheme Phase 2,91000000,5,6,20
Lahore,DHA Phase 2 - Block S,71000000,5,6,20
Lahore,DHA Phase 3 - Block Z,35000000,4,5,7
Lahore,Bahria Town - Johar Block,5475000,0,1,1.8
Lahore,DHA Phase 4,42000000,4,4,10
Lahore,Lake City,9000000,2,2,4.1
Lahore,Dawood Residency Housing Scheme,17500000,5,6,5
Lahore,Bahria Town - Nishtar Block,6250000,2,2,3.9
Lahore,Bahria Town - Johar Block,3000000,1,1,2.2
Lahore,Wapda Town,45000000,5,6,10
Lahore,LDA Avenue - Block A,35000000,4,6,20
Lahore,Jubilee Town,18200000,5,6,5
Lahore,Jubilee Town,28900000,6,6,10
Lahore,LDA Avenue,34100000,6,6,10
Lahore,Muslim Nagar Housing Scheme,11000000,4,5,5
Lahore,DHA Phase 5 - Block A,390000000,6,6,40
Lahore,Bahria Town - Sector F,28000000,5,6,10
Lahore,DHA Phase 6,90000000,5,6,20
Lahore,DHA Phase 7,80000000,5,6,20
Lahore,Valencia Housing Society,82500000,0,0,20
Lahore,DHA Phase 6,75000000,6,7,20
Lahore,DHA Phase 7,75000000,5,6,20
Lahore,DHA Phase 7,62500000,5,6,20
Lahore,Valencia Housing Society,72000000,6,6,20
Lahore,DHA Phase 5,77500000,5,6,20
Lahore,HBFC Housing Society,56000000,5,6,20
Lahore,Askari 10 - Sector B,55000000,4,5,10
Lahore,Bahria Town - Sector B,37000000,5,6,10
Lahore,Bahria Town - Sector E,25000000,5,6,10
Lahore,Bahria Town - Sector E,19000000,3,4,5
Lahore,DHA Phase 6,81000000,5,6,20
Lahore,DHA Phase 7,59500000,5,6,20
Lahore,Jubilee Town,12700000,4,4,3
Lahore,DHA Phase 5,49000000,4,5,10
Lahore,Al Haram Garden,6290000,2,2,3
Lahore,Penta Square By DHA Lahore,35000000,2,2,5.4
Lahore,DHA Phase 7,59900000,5,6,20
Lahore,Johar Town,26500000,6,6,6
Lahore,UET Housing Society,34500000,5,6,10
Lahore,Nespak Scheme Phase 3,35000000,5,6,10
Lahore,Askari 10 - Sector C,48000000,4,5,10
Lahore,Askari 10 - Sector E,45000000,3,4,10
Lahore,DHA 9 Town - Block A,32500000,3,4,5
Lahore,DHA Phase 6 - Block L,93500000,5,6,20
Lahore,DHA Phase 6 - Block K,485000000,6,6,80
Lahore,DHA Phase 4,65000000,5,6,20
Lahore,DHA Phase 5,28000000,3,4,5
Lahore,DHA Phase 6,22500000,3,4,5
Lahore,DHA 9 Town,19000000,3,4,5
Lahore,DHA Phase 7,69900000,5,6,20
Lahore,DHA Phase 6,82000000,5,6,20
Lahore,Formanites Housing Scheme,12500000,3,4,3
Lahore,Ghazi Road,13500000,3,2,5
Lahore,Bahria Orchard,25000000,3,4,5
Lahore,State Life Housing Society,47500000,5,6,13
Lahore,State Life Housing Society,37500000,4,5,10
Lahore,Sofia Farm Houses,120000000,5,6,120
Lahore,Lake City - Sector M7 - Block A,29000000,5,6,7
Lahore,UET Housing Society,29500000,4,5,10
Lahore,Nespak Scheme Phase 1,34000000,5,6,10
Lahore,IEP Engineers Town,22500000,6,6,10
Lahore,Nespak Scheme Phase 3,34000000,5,6,10
Lahore,IEP Engineers Town,28000000,5,6,10
Lahore,Lake City - Sector M-2A,59500000,5,6,10
Lahore,Lake City - Sector M-2A,49000000,5,6,10
Lahore,Formanites Housing Scheme,17000000,3,4,5
Lahore,DHA Phase 4 - Block FF,57000000,5,6,22
Lahore,DHA Phase 3 - Block X,82500000,5,6,20
Lahore,DHA 11 Rahbar Phase 1 - Block C,47500000,4,5,10
Lahore,Bahria Town - Overseas B,51000000,5,6,20
Lahore,Oyster Court Luxury Residences,38800000,1,2,6
Lahore,DHA Phase 7,42500000,4,5,10
Lahore,DHA Phase 6,46500000,4,5,10
Lahore,Eden City,72500000,0,0,20
Lahore,DHA Phase 6,155000000,5,6,40
Lahore,Bahria Orchard,19500000,3,4,5
Lahore,DHA Phase 7,79900000,5,6,20
Lahore,PCSIR Housing Scheme Phase 2,92500000,5,6,20
Lahore,Habib Homes,22000000,3,4,6
Lahore,Johar Town Phase 2,40000000,5,6,12
Lahore,Johar Town,33000000,5,6,10
Lahore,DHA Phase 3 - Block X,64500000,5,6,20
Lahore,Lake City - Sector M-2A,59500000,5,6,10
Lahore,Lake City - Sector M-2A,49000000,5,6,10
Lahore,Paragon City,16500000,3,4,5
Lahore,DHA Phase 5,90000000,5,6,20
Lahore,Paragon City,40000000,4,4,10
Lahore,Punjab Coop Housing Society,35000000,5,6,10
Lahore,Bismillah Housing Scheme,15000000,4,4,3.5
Lahore,Johar Town,32500000,6,6,6
Lahore,DHA Phase 6,86500000,5,6,20
Lahore,Bahria Orchard,38000000,5,6,10
Lahore,Gulberg,130000000,6,6,20
Lahore,DHA Phase 3 - Block Z,68000000,5,6,20
Lahore,Formanites Housing Scheme,22500000,4,5,5
Lahore,Bankers Co-operative Housing Society,35000000,5,6,10
Lahore,Formanites Housing Scheme,13000000,3,4,3
Lahore,Bankers Co-operative Housing Society,37000000,5,6,10
Lahore,DHA Phase 6 - Block C,500000000,6,7,20
Lahore,DHA Phase 7,78500000,5,6,20
Lahore,DHA Phase 6,83500000,5,6,20
Lahore,DHA Phase 2 - Block S,95000000,5,6,20
Lahore,DHA 11 Rahbar Phase 1,35500000,5,6,10
Lahore,PCSIR Housing Scheme Phase 2,55000000,5,6,20
Lahore,Johar Town Phase 1 - Block B2,70000000,6,6,12
Lahore,DHA 9 Town,18800000,3,5,5
Lahore,Bahria Town - Overseas A,30000000,5,6,10
Lahore,Johar Town,32500000,6,6,6
Lahore,Valencia Housing Society,19600000,4,5,5
Lahore,Jubilee Town,17000000,5,6,5
Lahore,DHA Phase 4 - Block GG,54000000,5,6,20
Lahore,DHA Phase 1 - Block N,53500000,6,6,20
Lahore,DHA Phase 8,157500000,6,7,20
Lahore,Central Park - Block J,5839000,2,1,3.6
Lahore,Icon Valley Phase 2,8900000,2,2,4.1
Lahore,DHA Phase 6 - Block L,275000000,6,7,20
Lahore,DHA 11 Rahbar Phase 1 - Block E,62500000,4,5,10
Lahore,DHA 11 Rahbar Phase 2 Extension - Block P,24500000,3,4,5
Lahore,DHA 9 Town,39000000,4,5,8
Lahore,DHA Phase 6,69900000,5,6,20
Lahore,DHA Phase 7,53000000,4,5,10
Lahore,Bahria Orchard,5500000,2,1,5
Lahore,Askari 10 - Sector F,87500000,5,6,20
Lahore,DHA Phase 7,34000000,4,5,10
Lahore,DHA Phase 6,58000000,4,4,10
Lahore,DHA Phase 2,56000000,5,6,20
Lahore,Bahria Town - Ghaznavi Block,30000000,5,6,10
Lahore,Bahria Town - Overseas A,47000000,5,6,11
Lahore,Bahria Town - Overseas A,40000000,5,6,10
Lahore,Bahria Homes,16500000,3,4,6.1
Lahore,Bahria Town - Nargis Block,37000000,5,6,10
Lahore,Johar Town Phase 1,70000000,6,6,12
Lahore,DHA Phase 6,132500000,6,7,22
Lahore,Sukh Chayn Gardens,8757000,0,1,2.1
Lahore,Sukh Chayn Gardens - Block D,15300000,2,2,4.7
Lahore,Gulberg 3 - Block H,25300000,2,2,3.8
Lahore,Gulberg 3 - Block L,14300000,2,2,3.8
Lahore,Gulberg 3 - Block L,40400000,2,2,8.3
Lahore,Land Breeze Housing Society,10700000,0,1,3.3
Lahore,Icon Valley Phase 2,7800000,1,1,2.4
Lahore,Bahria Town - Sector D,4500000,0,1,1.6
Lahore,Askari 10 - Sector D,31000000,3,3,10
Lahore,Military Accounts Housing Society,24000000,6,7,9
Lahore,Military Accounts Housing Society,17000000,3,4,4
Lahore,Bahria Town - Sector E,19500000,3,5,5
Lahore,Bahria Town - Sector E,24000000,3,5,5
Lahore,Bahria Town - Sector C,31000000,5,7,10
Lahore,DHA Phase 1 - Block D,360000000,6,7,40
Lahore,Park View City - Tulip Extension Block,19000000,4,4,5
Lahore,Al Rehman Garden Phase 2,6500000,2,4,3
Lahore,Al Rehman Garden Phase 2,11300000,3,4,3
Lahore,DHA Phase 8,45000000,5,6,10
Lahore,Johar Town Phase 1,55000000,5,5,12
Lahore,Johar Town Phase 1,15000000,3,3,3.5
Lahore,Johar Town Phase 1,28000000,6,6,5
Lahore,Johar Town Phase 2,55000000,5,5,12
Lahore,DHA Phase 3,64000000,5,6,20
Lahore,Central Park - Block J,5838000,2,2,3.6
Lahore,Paragon City,19000000,3,4,5
Lahore,Johar Town Phase 1,15000000,3,3,3.2
Lahore,DHA Phase 1 - Block C,52500000,6,6,20
Lahore,Johar Town Phase 1 - Block G,14000000,3,3,3
Lahore,DHA Phase 7,36500000,4,5,10
Lahore,DHA Phase 5,290000000,5,6,34
Lahore,DHA Phase 7,136500000,5,6,20
Lahore,Vital Homes AA,24000000,4,5,5
Lahore,Pak Arab Housing Society,12500000,3,4,3
Lahore,Bahria Town - Johar Block,8800000,1,1,2.4
Lahore,SJ Garden,6700000,3,4,3
Lahore,DHA Phase 8 - Ex Air Avenue,43500000,4,5,10
Lahore,DHA Phase 6,39000000,4,5,10
Lahore,DHA Phase 8,34000000,4,5,10
Lahore,DHA Phase 7,32500000,4,5,10
Lahore,Bahria Town - Overseas B,35000000,5,6,10
Lahore,DHA Phase 8 - Ex Air Avenue,39900000,4,5,10
Lahore,DHA Phase 7 - Block W,65000000,5,6,20
Lahore,Bahria Town - Tulip Block,29600000,5,6,10
Lahore,Paragon City,37500000,5,6,10
Lahore,Paragon City,24000000,3,4,5
Lahore,Paragon City,35000000,4,5,10
Lahore,Al Rehman Garden Phase 2,9900000,4,5,3
Lahore,Askari 10 - Sector F,34500000,3,4,10
Lahore,DHA Phase 5,290000000,5,6,34
Lahore,DHA Phase 7,136500000,5,6,20
Lahore,DHA Phase 6,102500000,5,6,20
Lahore,DHA Phase 8,157500000,6,7,20
Lahore,DHA Phase 5,49000000,4,5,11
Lahore,Park View City,16000000,4,5,5
Lahore,DHA 9 Town,17500000,3,4,5
Lahore,DHA Phase 6 - Block K,59000000,4,5,10
Lahore,DHA 11 Rahbar Phase 2,23000000,3,4,5
Lahore,Punjab Coop Housing Society,36500000,4,4,10
Lahore,Bahria Town - Jinnah Block,26000000,3,4,5
Lahore,Lake City - Sector M-5,50000000,6,7,10
Lahore,DHA Phase 3 - Block Z,150000000,6,6,40
Lahore,DHA Phase 4 - Block DD,69000000,5,6,20
Lahore,DHA Phase 7,70000000,5,6,20
Lahore,Bahria Town - Jasmine Block,29500000,5,6,10
Lahore,Bahria Town - Tulip Block,30000000,5,6,10
Lahore,Bahria Town - Gulbahar Block,29000000,5,6,10
Lahore,Wapda Town Phase 1,95000000,8,6,40
Lahore,DHA Phase 6 - Block C,117500000,5,6,20
Lahore,Askari 10 - Sector F,75000000,4,5,17
Lahore,Askari 10 - Sector F,37500000,3,4,10
Lahore,Askari 10,47500000,4,5,10
Lahore,TIP Housing Society - Phase 3,35000000,5,5,10
Lahore,Dream Gardens Phase 2,30500000,5,5,6
Lahore,DHA Phase 3 - Block X,54000000,5,6,20
Lahore,DHA Phase 1,65000000,5,6,20
Lahore,DHA Phase 3 - Block Z,38000000,4,5,10
Lahore,Park View City,16000000,4,5,5
Lahore,DHA Phase 5 - Block G,69000000,5,6,20
Lahore,DHA Phase 6,105000000,6,7,20
Lahore,DHA Phase 6 - Block A,78500000,6,6,20
Lahore,DHA Phase 5,110000000,5,6,26
Lahore,Valencia - Block D,120000000,5,6,40
Lahore,DHA Phase 6,41000000,4,5,10
Lahore,Bahria Town - Block AA,16200000,3,5,5
Lahore,Bahria Town - Block BB,16500000,3,5,5
Lahore,Bahria Town - Rafi Block,16800000,3,5,5
Lahore,DHA 11 Rahbar Phase 2,29000000,4,4,8
Lahore,Valencia Housing Society,79000000,6,6,20
Lahore,Valencia Housing Society,130000000,5,6,42
Lahore,Hali Road,600000000,7,7,80
Lahore,Valencia Housing Society,110000000,8,6,40
Lahore,Askari 11,31000000,3,4,10
Lahore,Bahria Town - Gulbahar Block,48500000,5,6,20
Lahore,Green City,36000000,4,5,7
Lahore,Imperial Garden Homes,18000000,3,3,5
Lahore,Paragon City - Orchard Block,21500000,3,4,5
Lahore,Paragon City - Orchard 1 Block,18500000,3,4,4
Lahore,Paragon City - Woods Block,49000000,5,6,10
Lahore,DHA Phase 6 - Block A,78500000,6,6,20
Lahore,DHA Phase 5,110000000,5,6,26
Lahore,Valencia Housing Society,22000000,6,6,5
Lahore,Park View City,11200000,3,4,3.5
Lahore,Township Sector C1 - Block 2,61900000,5,6,20
Lahore,DHA Phase 6,23900000,3,4,5
Lahore,Ali Zaib Road,53200000,2,3,8
Lahore,Park View City,11000000,4,5,3.5
Lahore,DHA 9 Town,22000000,3,4,5
Lahore,Canal Garden,14500000,4,4,3
Lahore,DHA Phase 6 - Block A,49900000,4,5,10
Lahore,DHA Phase 7,69900000,5,6,20
Lahore,DHA Phase 8,46000000,4,5,10
Lahore,Lake City,49000000,5,5,10
Lahore,DHA Phase 6,74900000,5,6,20
Lahore,DHA Phase 1,39500000,4,5,10
Lahore,DHA Phase 6,165000000,5,6,20
Lahore,DHA Phase 7,95000000,5,6,20
Lahore,DHA Phase 6 - Block H,122500000,5,6,24
Lahore,DHA Phase 6,82500000,5,6,20
Lahore,Bahria Town - Ali Block,18500000,3,3,5
Lahore,Gulshan Ali Colony,20000000,3,4,5
Lahore,Eden City - Block A,65000000,5,6,20
Lahore,Punjab Small Industries Colony,49500000,5,6,14
Lahore,Punjab Small Industries Colony,23500000,5,6,7
Lahore,Paragon City,22000000,3,4,5
Lahore,Paragon City,41500000,5,6,10
Lahore,Gulberg 3 - Block L,14200000,2,2,3.8
Lahore,Paragon City,36000000,5,6,8
Lahore,DHA Phase 7,68000000,5,6,20
Lahore,Gulberg 3 - Block B2,7750000,0,1,0.7
Lahore,Highcourt Society,22000000,5,5,5
Lahore,Highcourt Society,18500000,4,4,3
Lahore,Jubilee Town,18800000,6,6,5
Lahore,LDA Avenue,26400000,5,6,11
Lahore,DHA Phase 7,69900000,5,6,20
Lahore,DHA Phase 7,94900000,7,6,40
Lahore,DHA Phase 7,67500000,5,6,20
Lahore,Bahria Town - Sector C,31000000,5,7,10
Lahore,Bahria Town - Sector E,25000000,3,5,5
Lahore,DHA Phase 7,64900000,5,6,20
Lahore,DHA Phase 6,115000000,5,6,20
Lahore,Lake City - Sector M-7C,25500000,4,5,5
Lahore,DHA Phase 7,61500000,5,6,20
Lahore,DHA Phase 7 - Block Y,44100000,4,5,10
Lahore,Bahria Town - Sector E,20500000,5,6,10
Lahore,Bahria Town - Sector C,34000000,7,6,20
Lahore,Divine Homes,31000000,3,4,10
Lahore,Askari 11 - Sector B,28000000,3,4,10
Lahore,Bahria Town - Tipu Sultan Block,6500000,1,1,1.8
Lahore,Highcourt Society,18500000,4,4,3
Lahore,College Road,9000000,3,3,2.5
Lahore,PIA Main Boulevard,23000000,4,5,5
Lahore,Johar Town,55000000,5,7,20
Lahore,Gulberg 3 - Block B2,5500000,0,1,0.7
Lahore,Gulberg 3,7750000,0,1,0.7
Lahore,Mustafabad Lalyani,4800000,5,5,20
Lahore,CBD Punjab (PCBDDA),18200000,0,1,2
Lahore,DHA Phase 5 - Block H,81500000,5,6,20
Lahore,DHA Phase 8 - Ex Air Avenue,33500000,4,5,10
Lahore,DHA Phase 7,32000000,4,5,10
Lahore,DHA Phase 5 - Block L,46500000,4,5,10
Lahore,Eden Boulevard Housing Scheme,19000000,4,6,5
Lahore,DHA Phase 3 - Block Z,82500000,5,6,20
Lahore,DHA Phase 6 - Block C,29000000,4,5,6
Lahore,DHA Phase 7,67500000,5,6,20
Lahore,DHA Phase 6,76500000,5,6,20
Lahore,DHA Phase 6,130000000,5,6,20
Lahore,DHA Phase 5,320000000,6,6,40
Lahore,Central Park Housing Scheme,6500000,1,1,1.9
Lahore,Bahria Town - Rafi Block,35500000,5,6,10
Lahore,Park View City - Topaz Extension Block,18800000,3,3,5
Lahore,DHA Phase 7 - Block T,125000000,6,0,20
Lahore,Askari 11,32500000,4,6,12
Lahore,LDA Avenue - Block B,63000000,6,6,20
Lahore,MM Alam Road,18100000,0,1,2
Lahore,MM Alam Road,14800000,0,1,2.2
Lahore,Johar Town,10500000,2,2,5.6
Lahore,PCSIR Staff Colony,21500000,2,3,8
Lahore,Paragon City - Woods Block,38000000,4,5,10
Lahore,Paragon City - Imperial 1 Block,22000000,3,4,5
Lahore,Green City,26500000,3,4,5
Lahore,Paragon City - Woods Block,50000000,5,6,10
Lahore,DHA Phase 7,68500000,5,6,20
Lahore,DHA Phase 6,74500000,5,6,20
Lahore,DHA Phase 7 - Block T,65000000,5,6,20
Lahore,DHA Phase 7,69500000,5,6,20
Lahore,DHA Phase 6,76900000,5,6,20
Lahore,DHA Phase 7 - Block Y,37500000,4,5,10
Lahore,Lake City - Sector M-3,84000000,6,7,20
Lahore,Air Avenue - Block Q,45000000,4,5,10
Lahore,DHA Phase 6,71900000,5,6,20
Lahore,Lake City - Sector M-7B,27000000,4,5,5
Lahore,DHA Phase 7 - Block Y,39900000,4,5,10
Lahore,DHA Phase 6,73900000,5,6,20
Lahore,Paragon City,23500000,3,4,5
Lahore,Tariq Gardens - Block A,55000000,6,6,10
Lahore,Bahria Orchard Phase 1,34000000,0,0,20
Lahore,Bahria Town - Executive Lodges,500000000,7,6,80
Lahore,Bahria Town - Tulip Block,135000000,6,6,20
Lahore,Paragon City - Orchard 1 Block,36500000,4,5,8
Lahore,Paragon City,52500000,5,6,10
Lahore,Paragon City - Orchard 1 Block,54000000,4,5,10
Lahore,Paragon City - Grove Block,43500000,5,6,10
Lahore,Paragon City,18500000,3,4,5
Lahore,Paragon City - Orchard 1 Block,44000000,4,5,10
Lahore,DHA Phase 6 - Block J,76500000,5,6,20
Lahore,Paragon City - Orchard 1 Block,53500000,4,4,10
Lahore,DHA Phase 7,67500000,5,6,20
Lahore,DHA Phase 7 - Block Q,59000000,5,6,20
Lahore,DHA Phase 7,99000000,6,6,40
Lahore,Formanites Housing Scheme,12000000,3,4,3
Lahore,Formanites Housing Scheme,14000000,3,4,3
Lahore,Formanites Housing Scheme,13000000,3,4,3
Lahore,DHA Phase 6,25000000,3,4,5
Lahore,DHA 9 Town,22000000,5,6,5
Lahore,DHA Phase 7,59000000,5,6,20
Lahore,DHA Phase 6,69500000,5,6,20
Lahore,DHA Phase 5,82500000,5,6,20
Lahore,DHA Phase 3,65000000,5,6,20
Lahore,OPF Housing Scheme - Block D,72500000,5,6,20
Lahore,DHA Phase 6,21500000,3,4,5
Lahore,Vital Homes DD,10500000,4,4,3
Lahore,Marghzar Officers Colony,7500000,3,3,2
Lahore,Formanites Housing Scheme - Block E,18000000,3,4,5
Lahore,DHA Phase 6 - Block J,76500000,5,6,20
Lahore,Paragon City - Orchard 1 Block,53500000,4,4,10
Lahore,Paragon City,20500000,3,4,5
Lahore,DHA Phase 7 - Block Y,40000000,5,6,10
Lahore,DHA Phase 7,75000000,5,6,20
Lahore,DHA Phase 6,77500000,5,6,20
Lahore,DHA Phase 5,395000000,5,6,40
Lahore,DHA Phase 5 - Block L,60000000,5,7,10
Lahore,Model Town,600000000,10,6,120
Lahore,Central Park Housing Scheme,37000000,5,6,10
Lahore,DHA Phase 5,87500000,5,6,20
Lahore,DHA Phase 6,73500000,5,6,20
Lahore,DHA Phase 8,52500000,4,5,10
Lahore,DHA Phase 7,45000000,4,5,10
Lahore,DHA 9 Town,21000000,3,4,5
Lahore,DHA 9 Town,22500000,3,4,5
Lahore,DHA Phase 7,69000000,5,6,20
Lahore,DHA Phase 6,75000000,5,6,20
Lahore,Central Park Housing Scheme,37500000,5,6,10
Lahore,Al-Kabir Phase 2 - Block D,24500000,5,5,7
Lahore,Formanites Housing Scheme,21500000,4,5,5
Lahore,Formanites Housing Scheme,36000000,5,6,10
Lahore,Military Accounts Housing Society,29500000,6,6,8
Lahore,Sherwani Town Housing Scheme,14500000,3,4,3.5
Lahore,Nasheman-e-Iqbal Phase 2,20500000,6,7,5
Lahore,DHA Phase 1 - Block J,37000000,4,5,12
Lahore,DHA Phase 5,85000000,5,7,20
Lahore,DHA Phase 5 - Block A,55000000,4,5,10
Lahore,DHA Phase 7,95000000,7,7,24
Lahore,DHA Phase 6,81000000,5,6,20
Lahore,Paragon City - Woods Block,25500000,3,4,5
Lahore,DHA Phase 8 - Ex Park View,250000000,5,6,40
Lahore,DHA Phase 8 - Ex Park View,125000000,6,6,20
Lahore,Al-Kabir Town - Phase 1,11500000,3,3,3
Lahore,DHA Phase 5 - Block B,112500000,6,7,20
Lahore,DHA Phase 7,32000000,4,5,10
Lahore,DHA Phase 4,62500000,5,6,20
Lahore,DHA Phase 6,47000000,4,5,10
Lahore,DHA Phase 4,42500000,4,5,10
Lahore,DHA Phase 7,68000000,5,6,20
Lahore,Bahria Town - Sector D,18000000,3,4,6
Lahore,DHA Phase 8 - Ex Park View,100000000,5,6,20
Lahore,DHA Phase 6 - Block K,179000000,5,6,40
Lahore,DHA Phase 6 - Block N,130000000,5,6,20
Lahore,DHA Phase 7,89000000,5,6,20
Lahore,Jubilee Town,34500000,6,6,10
Lahore,Super Town,13500000,3,4,2
Lahore,Peer Colony,11500000,3,4,2
Lahore,Farooq Colony,16500000,5,5,3
Lahore,Peer Colony,12500000,3,4,3
Lahore,DHA Phase 8 - Ex Park View,250000000,5,6,40
